timestamp,order_no,takeaway,restaurant_id
2023-01-01 11:00,0000001,dine-in,HKI001
2023-01-01 11:07,0000002,UberEats,HKI001
2023-01-01 11:09,0000003,dine-in,HKI001
2023-01-01 11:38,0000004,dine-in,HKI001
2023-01-01 11:39,0000005,dine-in,HKI001
2023-01-01 12:03,0000006,dine-in,HKI001
2023-01-01 12:10,0000007,dine-in,HKI001
2023-01-01 12:18,0000008,Foodora,HKI001
2023-01-01 12:18,0000009,dine-in,HKI001
2023-01-01 12:31,0000010,dine-in,HKI001
2023-01-01 12:31,0000011,dine-in,HKI001
2023-01-01 12:42,0000012,Wolt,HKI001
2023-01-01 12:51,0000013,dine-in,HKI001
2023-01-01 13:08,0000014,takeaway,HKI001
2023-01-01 14:17,0000015,UberEats,HKI001
2023-01-01 14:31,0000016,dine-in,HKI001
2023-01-01 14:36,0000017,dine-in,HKI001
2023-01-01 14:58,0000018,dine-in,HKI001
2023-01-01 15:24,0000019,UberEats,HKI001
2023-01-01 15:37,0000020,dine-in,HKI001
2023-01-01 15:43,0000021,dine-in,HKI001
2023-01-01 17:10,0000022,dine-in,HKI001
2023-01-01 17:41,0000023,dine-in,HKI001
2023-01-01 17:51,0000024,dine-in,HKI001
2023-01-01 18:05,0000025,UberEats,HKI001
2023-01-01 18:15,0000026,Wolt,HKI001
2023-01-01 18:15,0000027,dine-in,HKI001
2023-01-01 18:28,0000028,dine-in,HKI001
2023-01-01 18:30,0000029,dine-in,HKI001
2023-01-01 18:43,0000030,dine-in,HKI001
2023-01-01 19:34,0000031,dine-in,HKI001
2023-01-01 19:48,0000032,dine-in,HKI001
2023-01-01 20:03,0000033,dine-in,HKI001
2023-01-01 20:23,0000034,dine-in,HKI001
2023-01-01 20:26,0000035,takeaway,HKI001
2023-01-01 20:27,0000036,dine-in,HKI001
2023-01-01 20:40,0000037,dine-in,HKI001
2023-01-01 20:49,0000038,dine-in,HKI001
2023-01-01 20:55,0000039,dine-in,HKI001
2023-01-01 21:00,0000040,dine-in,HKI001
2023-01-01 21:06,0000041,dine-in,HKI001
2023-01-01 21:14,0000042,dine-in,HKI001
2023-01-01 21:31,0000043,dine-in,HKI001
2023-01-01 21:37,0000044,dine-in,HKI001
2023-01-01 21:40,0000045,dine-in,HKI001
2023-01-01 21:55,0000046,dine-in,HKI001
2023-01-01 21:57,0000047,dine-in,HKI001
2023-01-01 22:03,0000048,dine-in,HKI001
2023-01-01 22:13,0000049,UberEats,HKI001
2023-01-01 22:15,0000050,dine-in,HKI001
2023-01-01 22:17,0000051,dine-in,HKI001
2023-01-01 22:31,0000052,dine-in,HKI001
2023-01-01 22:38,0000053,dine-in,HKI001
2023-01-01 22:53,0000054,dine-in,HKI001
2023-01-02 11:05,0000055,dine-in,HKI001
2023-01-02 11:26,0000056,UberEats,HKI001
2023-01-02 11:28,0000057,dine-in,HKI001
2023-01-02 11:34,0000058,dine-in,HKI001
2023-01-02 11:36,0000059,dine-in,HKI001
2023-01-02 11:37,0000060,dine-in,HKI001
2023-01-02 11:43,0000061,dine-in,HKI001
2023-01-02 11:44,0000062,dine-in,HKI001
2023-01-02 11:46,0000063,dine-in,HKI001
2023-01-02 11:50,0000064,dine-in,HKI001
2023-01-02 11:51,0000065,dine-in,HKI001
2023-01-02 12:02,0000066,dine-in,HKI001
2023-01-02 12:06,0000067,dine-in,HKI001
2023-01-02 12:12,0000068,dine-in,HKI001
2023-01-02 12:21,0000069,dine-in,HKI001
2023-01-02 12:35,0000070,dine-in,HKI001
2023-01-02 13:44,0000071,Wolt,HKI001
2023-01-02 13:50,0000072,dine-in,HKI001
2023-01-02 14:19,0000073,dine-in,HKI001
2023-01-02 14:34,0000074,dine-in,HKI001
2023-01-02 14:47,0000075,dine-in,HKI001
2023-01-02 15:29,0000076,takeaway,HKI001
2023-01-02 15:30,0000077,UberEats,HKI001
2023-01-02 15:35,0000078,dine-in,HKI001
2023-01-02 15:40,0000079,dine-in,HKI001
2023-01-02 16:06,0000080,dine-in,HKI001
2023-01-02 16:47,0000081,dine-in,HKI001
2023-01-02 17:21,0000082,dine-in,HKI001
2023-01-02 17:45,0000083,dine-in,HKI001
2023-01-02 18:03,0000084,dine-in,HKI001
2023-01-02 18:15,0000085,UberEats,HKI001
2023-01-02 18:17,0000086,dine-in,HKI001
2023-01-02 18:33,0000087,dine-in,HKI001
2023-01-02 18:37,0000088,dine-in,HKI001
2023-01-02 18:57,0000089,dine-in,HKI001
2023-01-02 19:04,0000090,dine-in,HKI001
2023-01-02 19:07,0000091,dine-in,HKI001
2023-01-02 19:27,0000092,dine-in,HKI001
2023-01-02 19:27,0000093,dine-in,HKI001
2023-01-02 19:27,0000094,dine-in,HKI001
2023-01-02 19:31,0000095,dine-in,HKI001
2023-01-02 19:39,0000096,Wolt,HKI001
2023-01-02 20:09,0000097,dine-in,HKI001
2023-01-02 20:10,0000098,UberEats,HKI001
2023-01-02 20:19,0000099,dine-in,HKI001
2023-01-02 20:22,0000100,dine-in,HKI001
2023-01-02 20:27,0000101,dine-in,HKI001
2023-01-02 20:40,0000102,dine-in,HKI001
2023-01-02 21:01,0000103,dine-in,HKI001
2023-01-02 21:21,0000104,dine-in,HKI001
2023-01-02 21:22,0000105,dine-in,HKI001
2023-01-02 21:25,0000106,Wolt,HKI001
2023-01-02 21:28,0000107,Wolt,HKI001
2023-01-02 21:31,0000108,dine-in,HKI001
2023-01-02 22:00,0000109,takeaway,HKI001
2023-01-02 22:12,0000110,Wolt,HKI001
2023-01-02 22:20,0000111,UberEats,HKI001
2023-01-02 22:26,0000112,dine-in,HKI001
2023-01-02 22:30,0000113,Wolt,HKI001
2023-01-02 22:37,0000114,dine-in,HKI001
2023-01-02 22:45,0000115,Wolt,HKI001
2023-01-02 22:52,0000116,dine-in,HKI001
2023-01-02 22:53,0000117,dine-in,HKI001
2023-01-02 22:57,0000118,dine-in,HKI001
2023-01-02 22:57,0000119,dine-in,HKI001
2023-01-03 11:00,0000120,Wolt,HKI001
2023-01-03 11:05,0000121,dine-in,HKI001
2023-01-03 11:08,0000122,dine-in,HKI001
